INVOICE_ID,REQUISITION_NUMBER
1583355,1734
1583361,1740
1533793,14816
1533789,1562
1599096,15356
1599007,781
1601973,15362
1599306,1833
1601971,15365
1599093,15375
1601931,15450
1601956,1882
1605778,15400
1603352,1891
1600981,1868
1599308,1871
1558800,1634
1558789,1635
1558774,14985
1558775,14986
1558768,14996
1558803,1831
1560780,15006
1560771,15011
1560786,1653
1560788,1655
1560784,15007
1563804,1656
1563805,1657
1558796,15020
1566770,1835
1603347,1882
1601968,1859
1601932,15402
1599292,15407
1599315,785
1599303,15432
1601926,15412
1633023,1927
1634023,15909
1633604,1930
1633602,15930
1633602,15933
1633650,15922
1634026,1932
1634027,1933
1634030,1936
1634032,1924
1633002,15908
1633011,15913
1633017,15917
1629286,2058
1633027,2062
1629413,15833
1631521,15835
1629429,15846
1633016,15884
1642742,16259
1642722,16263
1642748,2247
1645142,2253
1645155,2254
1645144,2256
1645147,2259
1645153,16267
1648237,16270
1677244,2280
1679380,16296
1677246,2286
1617831,15768
1617838,15775
1621767,2044
1629411,15786
1629423,2052
1631536,2054
1631518,15800
1629000,830
1708237,16460
1708259,1985
1709238,16467
1680301,16331
1680305,2289
1680299,16313
1679375,16339
1773349,2582
1773384,2584
1773390,2593
1773394,2598
1773336,16886
1809735,2764
1809736,2765
1812644,17333
1813967,2773
1812646,17335
1812670,2786
1813974,17352
1798460,17194
1798461,17195
1799333,17207
1799367,2721
1799328,17220
1802660,17206
1799335,17228
1812656,17230
1834053,2847
1830015,17454
1834055,2851
1827057,17461
1828966,17468
1827052,17474
1981294,18910
1981312,3772
1981279,18919
1981288,18920
1979305,3778
1984559,18949
1980333,18953
1981309,2229
1983278,18963
1984549,18968
1985287,18989
1985293,18995
1985295,18997
1985278,18971
1984279,3796
1984278,19024
1987579,3797
1986279,19034
1990277,3828
1990282,19073
1835256,2895
1835255,2896
1835316,17563
1837995,17576
1836556,17577
1875529,17912
1880168,3144
1880046,17919
1881295,17921
1885136,17932
1884642,17937
1884637,17942
1880163,17930
1955987,1000
1956037,18560
1957970,18666
1956026,1004
1956027,1005
1956028,1006
1962303,1010
1959976,3625
1959978,3627
1962278,18696
1963167,18700
1963173,18718
1822015,2813
1827056,17422
1822216,2824
1822031,17429
1822055,17435
1828967,17436
1822217,2837
1827058,2838
1828970,17453
1679379,16346
1677248,856
1679369,2295
1686245,16354
1681381,2308
1681377,16367
1686257,2322
1686259,2324
1686243,16372
1633583,15940
1633585,15942
1633586,15943
1633588,15945
1634020,15948
1633601,15949
1633580,15962
1633597,15970
1636001,15977
1634488,2111
1615878,818
1615516,15690
1615794,15693
1615809,15709
1639067,2171
1640591,16133
1640584,16100
1640569,16102
1644003,2224
1642454,1962
1642725,16251
1642723,16252
1642740,16253
1769170,2557
1769179,16836
1771310,16844
1771312,16845
1737244,16577
1743435,2408
1748245,16593
1748249,16594
1743425,16596
1751248,16606
1777921,2622
1779329,16973
1777795,879
1780561,16991
1780556,17002
1780621,17005
1780602,17007
1780331,881
1780609,2636
1780551,17022
1751237,16639
1753475,2445
1793590,2695
1796432,17198
1799348,17200
1799372,2715
1796437,886
1799362,17189
1799349,17191
1799366,17193
1770286,16793
1770577,16788
1770834,16795
1771319,2542
1901268,18168
1901269,18169
1899062,18171
1894476,3277
1907053,18178
1899979,18196
1902268,18202
1902264,18208
1902263,18209
1902971,3292
1899976,18214
1902011,3296
1901492,18221
1901494,3305
1904122,18227
1780622,17036
1782676,2643
1782673,17042
1785421,2660
1785410,17074
1920032,18352
1914442,18373
1914431,18396
1927280,3397
1914471,3399
1836271,17510
1836276,2096
1835968,17519
1836272,17522
1835146,2101
1835139,17550
1836470,2890
1931969,18478
1929498,18481
1940975,18491
1937997,3499
1938000,3504
1940995,3523
1940990,18532
1848103,17638
1856003,17640
1848106,17642
1847362,2947
1847359,17657
1869168,17680
1863983,17776
1867076,3045
1870282,17781
1870294,3048
1870292,3050
1863044,2127
1867068,17792
1869157,17797
1869162,17802
1884975,17869
1875051,17858
1875148,17871
1875260,3110
1875686,3116
1875152,17877
1884655,3125
1880262,17915
1914403,18344
1918016,18349
1921213,18406
1920096,18428
1922971,18423
1921399,3432
1921406,3433
1921395,3441
1922976,18440
1924989,18449
1970355,18806
1970357,18808
1970358,18809
1970361,18812
1970367,18819
1970368,18820
1970336,18825
1975458,1032
1973348,3710
1973344,3711
1973351,3724
1978540,3728
1642016,16108
1642036,2169
1642039,843
1642025,16157
1643771,2182
1642237,16172
1643421,2187
1643974,16193
1928065,3461
1928069,3464
1928071,3466
1929970,18459
1930048,3474
1928068,3469
1930055,3484
1929503,18475
1930052,18476
1643990,2204
1644007,2205
1644011,2209
1643769,16204
1642448,2228
1642442,16230
1642245,1959
1643412,16183
1643768,16197
1643766,16199
1770263,16755
1771311,16761
1770271,16768
1770289,2530
1770277,16771
1693241,16381
1706246,16411
1701453,16394
1692237,16408
1694238,16420
1694242,2334
1693240,16426
1694243,2336
1701459,2338
1704249,2341
1773398,2604
1773564,16894
1773370,2607
1773562,2609
1773557,16912
1773556,16913
1773568,16917
1777919,2611
1777899,16952
1777917,2614
1777903,16934
1777979,16938
1777975,16942
1777992,2615
1777909,16953
1777907,16956
1777788,16927
1777915,2618
1777990,16964
1716240,2361
1717248,2368
1717243,16491
1717241,16493
1720238,2372
1736238,16523
1738237,16524
1737269,16528
1737268,16532
1737248,16502
1737249,16504
1737252,16508
1735243,16514
1737904,2382
1855985,2992
1855970,17715
1855141,2995
1855124,2995
1863035,17736
1863037,17738
1856966,17747
1856969,3015
1864019,17751
1858996,17761
1855975,17745
1863981,17753
1741237,16611
1751243,16614
1748250,863
1751255,2425
1751240,16633
1870207,3062
1870204,17811
1870278,17812
1869508,3068
1869509,3069
1870353,3071
1869506,17823
1877974,17838
1873152,17836
1873154,17845
1875159,3096
1761240,27
1770250,16725
1769254,2511
1880250,2145
1882220,3177
1885138,3171
1884977,3173
1880266,3175
1880267,3176
1882224,3183
1882225,3184
1883087,17954
1882212,17958
1883082,3204
1753472,16652
1753502,2447
1753487,2465
1753505,16665
1760244,2481
1758325,16679
1758326,16680
1885154,3221
1886237,3227
1884645,3225
1885156,18040
1886970,18052
1769192,2025
1769193,2026
1889259,18068
1894445,18072
1894450,18073
1902284,18079
1889255,18101
1897411,18104
1894459,3247
1849991,2107
1849997,906
1855969,17690
1852405,2974
1852403,2977
1853984,17692
1849402,2111
1849396,17704
1853981,910
1855995,17722
1901502,3324
1901503,3325
1907044,3326
1902399,18254
1902273,2167
1902276,2170
1904120,2171
1903000,3338
1902995,18263
1883080,17976
1884979,3208
1884611,17992
1902996,18264
1902398,949
1906339,3358
1906340,3359
1908142,18300
1914458,3365
1915030,18313
1914435,18323
1889554,937
1889552,18125
1893974,943
1893987,3258
1896072,18142
1904165,18155
1904130,18158
1896075,3261
1963384,18753
1964282,18760
1964072,18759
1968074,18769
1973331,18773
1969377,18775
1969375,18778
1969378,18781
1966703,18782
1973333,18785
1948806,18612
1963372,18613
1948812,990
1955984,3586
1955253,18641
1955422,18656
1962166,18651
1955983,3604
1953350,3606
1962307,18736
1963004,18737
1963175,18738
1963189,3661
1962316,3664
1975286,18872
1976280,18866
1978543,3751
1978545,3754
1981290,18886
1978532,3764
1979415,3755
1979416,3756
1976291,3759
1976381,18896
1976288,2222
1977303,3767
1633649,15992
1636006,16013
1637265,2118
1637283,2133
1638084,16022
1637282,2140
1637280,2143
1637279,2144
1637275,2147
1638086,16027
1637291,16046
1637292,2155
1638324,16049
1638336,16059
1640595,2157
1640576,16074
1640598,2159
1642029,1942
1642032,1946
1642023,16083
1735237,16538
1737905,2387
1735260,1990
1735272,2394
1736237,16560
1739237,16566
1739238,16567
1737270,16572
1940998,18534
1941002,3536
1942976,3544
1948160,18570
1948155,18572
1948152,18577
1948815,18581
1948417,3560
1949203,2198
1792373,2669
1783276,17084
1792336,17094
1792341,17097
1815422,2799
1815423,2800
1821995,17368
1821978,17373
1821975,17377
1821974,17378
1821993,17384
1822003,17387
1822004,17397
1821986,17399
1821987,17400
1615874,2012
1616801,2014
1616798,2007
1615842,15751
1615841,15752
1616804,2017
1616806,2020
1616807,2021
1616809,2026
1616810,2027
1615853,15755
1616791,15760
1615715,1921
1841106,2923
1841103,2926
1848068,17604
1848082,17613
1848079,17627
1848107,17635
1849984,17645
1793609,2055
1792335,17125
1793604,2062
1793613,2064
1803677,2071
1803682,2076
1796547,887
1806641,17261
1802854,17259
1806647,17262
1802859,17264
1802858,17265
1806644,17267
1807241,2747
1807240,2748
1807236,2754
1807237,2755
1807175,2078
1807661,2758
1807663,2760
1811700,17305
1813992,17310
1828983,2865
1835123,17485
1831966,17497
1830972,2876
1830971,17500
1835137,17507
11453,241
11452,243
14478,40
14352,256
14359,260
14361,260
14364,260
14366,260
14464,274
19371,46
15967,302
14446,273
14457,289
14458,289
14459,289
15949,290
15950,290
15974,292
14605,322
14606,323
14676,326
14739,329
14577,334
15984,334
14581,338
14512,304
14511,305
15958,316
15959,319
23402,321
19376,328
14585,330
16055,341
9230,171
9349,159
14444,86
9219,190
12176,200
12178,202
9362,207
9361,206
9344,212
18023,35
63084,34
12152,219
14326,229
11445,222
63075,248
14371,262
14376,262
14380,264
14382,264
14388,265
14391,267
14395,267
14331,267
14338,269
14339,269
14421,271
14325,230
14304,231
14308,232
1899064,18149
1899067,18152
14470,29
4278,41
7047,4
6489,96
6487,101
7016,104
7013,111
7027,121
7037,124
9217,126
7904,142
7876,142
7905,142
7884,142
7888,142
7890,144
7892,144
7900,147
7878,139
7881,139
14292,140
7907,150
7915,156
9214,172
9358,172
35013,673
35017,676
35019,676
35026,685
35065,695
35073,138
44729,711
42034,712
42045,720
42046,720
43014,719
42184,838
44733,830
54701,853
46224,870
46226,857
47506,859
47511,865
48019,871
48020,882
47557,884
48016,886
47497,894
48033,907
23416,101
23417,101
23419,101
23379,501
23381,503
23375,517
23412,518
24034,530
24039,530
24015,523
24018,523
24025,525
24064,540
24071,543
24075,546
26435,559
24082,554
23504,556
23507,568
24084,571
24087,571
19420,407
19383,411
23392,85
19399,428
19418,428
21146,444
21154,444
21157,446
21177,447
21178,447
21179,447
20015,440
21187,449
21192,449
21239,451
21253,451
21257,451
21264,451
21267,451
20023,459
21350,95
21292,469
21298,469
21299,469
21311,470
21317,471
21330,471
21334,471
21342,471
21359,474
21346,471
21282,472
21284,472
21287,473
21376,490
43013,745
43022,762
44336,805
44764,186
44749,828
44739,834
24093,585
26421,591
26426,611
26427,611
30182,622
30051,119
29423,654
27123,650
47518,658
30047,660
16058,341
16061,342
17304,343
17305,343
17312,344
17330,346
17338,347
17340,347
17430,57
63078,356
17368,374
17369,374
17372,374
17373,374
17376,374
17377,374
17381,374
17383,374
17391,375
14743,370
19379,371
17398,377
17410,380
17401,391
17402,391
17403,391
17424,395
68573,1297
68572,1297
69086,1317
69094,1330
69083,1333
72025,1348
73152,1357
73229,289
72035,1374
73153,1378
73140,1381
62253,1200
63083,255
66483,1226
65133,1244
65122,1245
67168,1282
67216,1284
82333,315
79201,1558
76854,1565
82351,1568
82337,1601
82322,1582
82349,1611
54025,1010
54705,1024
56058,225
54718,1018
54717,1021
54712,1040
56055,233
56073,1062
59036,1074
59046,1098
61027,238
59054,1106
63034,1108
63041,1108
59471,1113
63042,1133
62081,1144
63050,245
63048,1145
61279,244
63062,1164
62245,1167
63035,1182
62251,1184
62086,1187
47521,204
48026,897
48017,908
48034,910
48015,916
47562,924
51015,211
49578,941
51021,946
51024,949
51044,951
51028,957
52024,960
56026,969
53033,981
56030,984
54031,998
53037,219
73220,1416
74548,1443
74554,1448
76158,1461
76161,1485
78228,1490
79187,1531
77157,1500
78164,1508
78159,1512
83168,1631
84252,1640
84256,1641
86170,6
86165,1660
87155,1661
96288,1688
128192,2344
128424,2359
128410,2361
128419,2363
128435,452
128417,2371
131189,2385
131190,2390
133355,2401
133360,2404
133445,2411
139156,2400
136155,2415
118215,2203
119429,2220
121171,2238
124194,2240
121176,2243
121183,2251
121185,2257
121238,2265
123158,2274
121247,2276
123160,2276
124160,2288
128182,2290
124157,2287
121432,2295
128169,2325
128196,2331
108303,2107
113188,425
113179,2148
113178,2137
113162,2155
118175,2171
115472,2173
117154,2176
117164,2193
103528,1989
103521,1994
105428,2006
103549,2015
106367,2019
106390,2041
106403,2030
106375,2042
110180,2063
110165,2079
110187,411
110170,2066
110203,2070
110160,2094
90157,1679
92156,1692
101243,1699
91181,1705
96239,1715
101268,1718
96283,1738
96260,1743
96237,1753
96267,1755
96266,1771
96241,1783
96247,1787
97165,365
96271,1800
96270,1801
96274,1811
97160,1814
100163,1835
101160,1842
101166,1866
101178,1878
103504,1919
101249,1936
103534,391
103515,1959
103506,1970
200176,2828
201161,2842
200202,2854
212158,2863
203160,2865
218298,2871
206160,2878
212170,2904
212166,2922
219159,2930
219160,2931
222161,2920
218314,2924
219168,2945
219169,2958
223157,2982
227166,3005
227177,3011
227192,3022
229160,3044
231163,3027
227216,546
184182,2744
184185,2748
184169,2740
184171,2743
184179,2764
200182,2770
208157,2782
189157,2776
200199,2793
196157,2801
200161,2805
201165,518
227205,3039
227207,3042
231160,3047
231167,3053
231171,3066
237173,3072
232580,3080
136245,2423
136168,2440
136169,2441
153207,2445
136179,2443
136178,2444
139165,2452
139158,2477
139173,2482
139174,2483
139157,2492
139184,2499
139185,2500
139197,472
148160,2516
144159,2515
146169,2526
146160,2532
148168,2539
148170,2541
148171,2543
146174,475
146173,476
153218,2564
153217,2565
155163,2580
155167,2583
155178,2589
160159,2610
161169,2620
161159,2622
161162,2635
161181,491
161160,2640
163160,2657
174161,493
173160,2681
184168,2675
170167,496
170162,2683
173175,2694
184159,2721
250762,3449
250743,3462
250744,3466
250766,3461
253680,3490
253685,3509
253689,3531
247715,598
248636,3340
249680,3357
249672,3360
249560,3371
249573,3372
249577,3401
250732,3411
249565,3400
249564,3405
250728,3417
250734,3413
250735,3428
250737,3430
250775,618
258166,3618
256532,3622
258225,633
258218,3630
258231,636
260518,3639
260524,3660
265168,3676
279173,3684
275171,3683
245014,3219
245019,3230
247701,3241
247704,3244
246645,3250
247664,3260
247654,3297
247683,3302
247682,3303
247698,591
247685,3318
247676,3301
247710,3324
232576,3109
244928,3141
244929,3142
245247,3150
245240,3153
245231,3157
245244,3158
244922,3167
245022,565
244926,3174
244951,568
244940,3178
244944,3188
246161,3193
245232,3198
246646,3211
246649,3240
256181,3550
256179,3554
256186,625
256480,3583
256469,3585
258164,3592
256518,3592
259166,3597
296208,3953
298179,3960
304159,3965
298200,691
298187,3976
304186,3984
304160,3989
304178,3991
305159,4028
306163,4018
275173,3699
279181,3693
275167,3696
279210,657
279213,3736
279163,3748
279177,3756
283185,3771
279189,3773
279194,3781
283169,3791
279206,3797
279220,3798
283159,3804
283203,3808
283212,3818
283194,3820
283208,3825
283171,3831
309180,4021
309212,28
309203,4058
309194,4059
309170,4036
309198,4045
309172,4048
309238,697
309232,699
289163,3844
289178,3860
289171,3862
289170,3866
289183,3884
290160,3882
309179,3916
294161,3899
294162,3900
294166,3910
294178,682
327229,725
327234,730
327182,4282
328165,4296
329166,4304
341177,733
333492,4311
342164,4321
342159,4322
341159,4347
347160,4328
341163,4244
341164,4335
347194,752
347197,755
341178,742
341175,4360
341168,4367
347175,4373
347170,4379
348165,4401
327191,4203
327192,4208
328162,4215
348173,761
348164,4410
352173,763
356389,4438
356353,4441
356380,4450
356381,4450
356373,4443
356393,769
355427,4501
355466,4501
355428,4501
355463,32
355441,4517
309214,4085
313164,4112
320192,704
320193,705
320195,707
320166,4146
315176,4137
317230,4153
320165,4160
317233,4161
406167,4890
406176,840
403457,4909
403459,4909
403460,4909
406170,4905
406181,837
406183,4912
416177,4942
416171,4964
423165,4980
423164,4987
431170,4974
416188,4985
424162,4997
424179,5010
424161,5016
425164,5027
424169,5034
440162,5053
430192,5058
430206,862
431161,5081
431167,871
431168,872
440171,5085
366220,4605
366221,4606
372171,4607
366183,4580
366180,4581
366236,779
366240,784
366168,4641
368159,4638
368160,4639
377160,4651
372173,796
372174,797
374160,4667
377159,4684
375164,4681
446162,5132
440169,5135
440181,875
447167,5151
447172,5153
447165,5162
474179,5182
474195,884
489240,892
474183,5203
474178,5205
489175,5206
474186,5210
379212,803
377164,4689
377162,4691
379209,4698
379216,4707
379218,4707
380181,4720
381169,4710
381170,4727
379234,36
382162,4738
379232,4738
379221,4739
379222,4740
383159,4748
393174,4765
393171,4775
393170,4788
393164,4792
403399,4809
355433,4500
355451,4514
356401,4536
355473,4537
366176,4559
366207,4548
397270,4825
397310,823
397279,4812
397278,4824
397296,4828
403445,4867
406166,4879
406177,831
403438,4889
665204,1042
645182,6057
645209,63
616194,5917
616168,5924
616180,5942
620184,5937
620203,15
622166,37
627171,5993
627170,6001
491166,5387
487250,5381
493170,5404
493168,5407
512184,5430
512185,5431
506172,5440
512190,903
512183,5474
512195,929
524196,5490
524183,5502
535168,5475
524193,5530
512176,5518
512170,5519
527175,5534
527176,5534
524232,960
524189,5551
524226,968
778239,5547
489172,5230
475169,5247
487256,5249
479263,5278
489228,5280
489229,5281
489185,5283
489208,5269
489182,5321
489179,5323
489167,5325
489204,5358
487266,5359
489219,5367
489234,5369
542167,5659
560174,5668
559166,975
562166,978
562169,979
561166,5687
567181,986
567183,988
586171,5726
631176,6020
631188,1033
631187,6032
631166,6033
645185,6036
645186,6037
645188,6040
645177,6047
601208,999
601166,5750
601182,5754
607175,5759
607199,5765
607186,5796
607187,5797
607210,1007
607206,5844
607190,5848
607208,5851
607179,5852
616198,5861
616207,5868
616166,5888
620182,5896
524197,5582
527173,5588
532168,5597
527170,5608
527187,5609
540172,5614
540171,5617
532166,5633
540176,5636
540184,5637
704220,1077
709187,6245
708180,6417
708194,6436
708197,6433
708207,136
708181,6454
709168,6452
